Rname	Junction
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2814
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2839
chrP	2843
chrP	2851
chrP	2854
chrP	2865
chrP	2883
chrP	2897
chrP	3027
chrP	3114
chrP	3207
chrP	3384
chrP	4775
chrP	5364
chrR	7339
chrR	10669
chrX	8767707
chrX	14939154
chrX	18309439
chrX	20274622
chrX	20382866
chrX	23454534
chrX	32171102
chrX	52802677
chrX	57979011
chrX	65056972
chrX	74533491
chrX	96102447
chrX	107701802
chrX	108991175
chrX	117437054
chrX	119752306
chrX	130556846
chrX	130556846
chrX	137990219
chrX	140668892
chrX	141276609
chrX	159408895
chrX	168715734
chrY	75219601
chrY	77291424
chrY	86174267
chrY	90813077
chrY	90813245
